#	MalwareTextDB-1.0/data/ann+brown/AdversaryIntelligenceReport_DeepPanda_0 (1).txtcbn
.	.	0110	O
#	MalwareTextDB-1.0/data/ann+brown/TA14-353A_wiper.txtcbn
Original	JJ	0111101101010	O
release	NN	00011111000	O
date	NN	1010101111011	O
:	:	0111010	O
December	NNP	01111101001	O
19	CD	0111111111100	O
,	,	1011100	O
2014	CD	0111111000	O
Microsoft	NNP	1110110111	O
Windows	NNP	1110110100	O
US-CERT	NNP	X	O
was	VBD	101101011	O
recently	RB	1010111110100	O
notified	VBN	101001100000	O
by	IN	1001110	O
a	DT	11001	O
trusted	VBN	1111001011111	O
third	JJ	11110011111	O
party	NN	11100100000	O
of	IN	1000	O
cyber	NN	1111001000	O
threat	NN	1110000110	O
actors	NNS	0010101000	O
using	VBG	100101111110	O
a	DT	11001	O
Server	NN	0111101101100	O
Message	NN	01111011001111	O
Block	NNP	00111111000	O
(	NNP	01111000	O
SMB	NNP	111101101010	O
)	NNP	011110100	O
Worm	NNP	X	O
Tool	NNP	011110110000	O
to	TO	101100	O
conduct	VB	101010011001	O
cyber	NN	1111001000	O
exploitation	NN	111000011110	O
activities	NNS	001100011101	O
recently	RB	1010111110100	O
targeting	VBG	111000111010	O
a	DT	11001	O
major	JJ	111100001111	O
entertainment	NN	X	O
company	NN	0011000010	O
.	.	0110	O
This	NNP	0100010	B-Entity
SMB	NNP	111101101010	I-Entity
Worm	NNP	X	I-Entity
Tool	NNP	011110110000	I-Entity
is	VBZ	101101010	B-Verb
equipped	VBN	X	I-Verb
with	IN	100100	B-Preposition
a	DT	11001	B-Entity
Listening	NNP	X	I-Entity
Implant	NNP	X	I-Entity
,	,	1011100	O
Lightweight	NNP	X	B-Entity
Backdoor	NNP	01110110001	I-Entity
,	,	1011100	O
Proxy	NNP	0111101100100	B-Entity
Tool	NNP	011110110000	I-Entity
,	,	1011100	O
Destructive	NNP	1110110110	B-Entity
Hard	NNP	X	I-Entity
Drive	NNP	0111101100100	I-Entity
Tool	NNP	011110110000	I-Entity
,	,	1011100	O
and	CC	101110111	O
Destructive	JJ	1110110110	B-Entity
Target	NN	0111101101110	I-Entity
Cleaning	NNP	X	I-Entity
Tool	NNP	011110110000	I-Entity
.	.	0110	O
SMB	NNP	111101101010	O
Worm	NNP	X	O
Tool	NNP	011110110000	O
:	:	0111010	O
This	DT	0100010	B-Entity
worm	NN	001010001100	I-Entity
uses	VBZ	1011111010111	B-Verb
a	DT	11001	B-Entity
brute	JJ	111100001111	I-Entity
force	NN	00110010011	I-Entity
authentication	NN	001010110010	I-Entity
attack	NN	00101011100	I-Entity
to	TO	101100	O
propagate	VB	10101000101	B-Verb
via	IN	100101111011	B-Preposition
Windows	NNP	1110110100	B-Entity
SMB	NNP	111101101010	I-Entity
shares	NNS	0011110111011	I-Entity
.	.	0110	O
It	PRP	01001010	B-Entity
connects	VBZ	101000111010	B-Verb
home	NN	0010001000	B-Entity
every	DT	1111101011	B-Preposition
five	CD	0111111111011	B-Entity
minutes	NNS	0011010100	I-Entity
to	TO	101100	O
send	VB	10101001010	B-Verb
log	NN	00100110011	B-Entity
data	NNS	001111001	I-Entity
back	RB	101000110111	B-Preposition
to	TO	101100	I-Preposition
command	VB	0010011100	B-Entity
and	CC	101110111	I-Entity
control	VB	111000100	I-Entity
(	NN	01111000	I-Entity
C2	NN	1111011011000	I-Entity
)	NN	011110100	I-Entity
infrastructure	NN	00110001010	I-Entity
if	IN	101111111111110	O
it	PRP	101111010	B-Entity
has	VBZ	1011011010	O
successfully	RB	1010111110110	O
spread	VBN	101010111111101	B-Verb
to	TO	101100	B-Preposition
other	JJ	111110010	B-Entity
Windows	NNP	1110110100	I-Entity
hosts	NNS	001100110010	I-Entity
via	IN	100101111011	B-Preposition
SMB	NN	111101101010	B-Entity
port	NN	11100111110	I-Entity
445	CD	X	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
tool	NN	001010001110	I-Entity
also	RB	10101111110	O
accepts	VBZ	1011111011101	B-Verb
new	JJ	11110000010	B-Entity
scan	VBP	101010101110	I-Entity
tasking	VBG	10100101101101	I-Entity
when	WRB	100101110010	B-Preposition
it	PRP	101111010	B-Entity
connects	VBZ	101000111010	I-Entity
to	TO	101100	I-Entity
C2	NN	1111011011000	I-Entity
.	.	0110	O
There	EX	01001011	O
are	VBP	101101001	O
two	CD	11111001100	O
main	JJ	11110101101	O
threads	NNS	0011111011011	O
:	:	0111010	O
the	DT	11010	B-Entity
first	JJ	1111010100	I-Entity
thread	NN	00101101101	I-Entity
calls	VBZ	101111100011	B-Verb
home	NN	0010001000	B-Entity
and	CC	101110111	O
sends	VBZ	101111101000	B-Verb
back	RB	101000110111	B-Preposition
logs	FW	0011111110110	B-Entity
(	FW	01111000	I-Entity
a	DT	11001	I-Entity
list	NN	0001011110	I-Entity
of	IN	1000	I-Entity
successful	JJ	1111000111010	I-Entity
SMB	NN	111101101010	I-Entity
exploitations	NNS	X	I-Entity
)	NN	011110100	I-Entity
,	,	1011100	O
and	CC	101110111	O
the	DT	11010	B-Entity
second	JJ	11110101010	I-Entity
thread	NN	00101101101	I-Entity
attempts	NNS	101000111010	O
to	TO	101100	O
guess	VB	1010101001	B-Verb
passwords	NNS	00110001001	B-Entity
for	IN	10011111	B-Preposition
SMB	NNP	111101101010	B-Entity
connections	NNS	0011110100101	I-Entity
.	.	0110	O
If	IN	0101011100	O
the	DT	11010	O
password	NN	11100100110	O
is	VBZ	101101010	O
correctly	RB	101011100111	O
guessed	VBN	X	O
,	,	1011100	O
a	DT	11001	B-Entity
file	NN	00100100	I-Entity
share	NN	1010101110101	I-Entity
is	VBZ	101101010	B-Verb
established	VBN	1110011010	I-Verb
and	CC	101110111	O
file	NN	00100100	B-Entity
is	VBZ	101101010	B-Verb
copied	VBN	1010011011100	I-Verb
and	CC	101110111	O
run	VBN	101010111111100	B-Verb
on	IN	1001010	B-Preposition
the	DT	11010	B-Entity
newly-infected	JJ	X	I-Entity
host	NN	00100001111	I-Entity
.	.	0110	O
Listening	VBG	X	O
Implant	NN	X	O
:	:	0111010	O
During	IN	0101011110	O
installation	NN	00100011111	O
of	IN	1000	O
this	DT	110110	O
tool	NN	001010001110	O
,	,	1011100	O
a	DT	11001	O
portion	NN	0001111011	O
of	IN	1000	O
the	DT	11010	O
binaries	NNS	001101110110	O
is	VBZ	101101010	O
decrypted	VBN	10100100011	O
using	VBG	100101111110	O
AES	NN	1111011100101	O
,	,	1011100	O
with	IN	100100	O
a	DT	11001	O
key	NN	001111111010	O
derived	VBN	10101110001	O
from	IN	100101100	O
the	DT	11010	O
phrase	NN	001011111100	O
''	''	0111101110	O
National	NNP	11110011001	O
Football	NNP	X	O
League	NNP	X	O
.	.	0110	O
''	''	0111101110	O
Additionally	RB	010110	O
,	,	1011100	O
this	DT	110110	B-Entity
implant	VBP	001011111110	I-Entity
listens	VBZ	10100101111100	B-Verb
for	IN	10011111	B-Preposition
connections	NNS	0011110100101	B-Entity
on	IN	1001010	B-Preposition
TCP	NN	11110110100	B-Entity
port	NN	11100111110	I-Entity
195	CD	X	I-Entity
(	NN	01111000	I-Entity
for	IN	10011111	I-Entity
''	''	0111101110	I-Entity
sensvc.exe	NN	X	I-Entity
''	''	0111101110	I-Entity
and	CC	101110111	I-Entity
''	''	0111101110	I-Entity
msensvc.exe	NN	X	I-Entity
''	''	0111101110	I-Entity
)	NN	011110100	I-Entity
and	CC	101110111	I-Entity
TCP	NN	11110110100	I-Entity
port	NN	11100111110	I-Entity
444	CD	X	I-Entity
(	NN	01111000	I-Entity
for	IN	10011111	I-Entity
''	''	0111101110	I-Entity
netcfg.dll	NN	X	I-Entity
''	''	0111101110	I-Entity
)	NN	011110100	I-Entity
.	.	0110	O
Each	DT	0100011011	B-Entity
message	NN	001001110111	I-Entity
sent	VBN	10100110111011	B-Verb
to	TO	101100	B-Preposition
and	CC	101110111	O
from	IN	100101100	B-Preposition
this	DT	110110	B-Entity
implant	VBP	001011111110	I-Entity
is	VBZ	101101010	O
preceded	VBN	101001100010	O
with	IN	100100	O
its	PRP$	11011101	O
length	NN	00011111111	O
,	,	1011100	O
then	RB	101011111110	O
XOR	NN	1111011100101	B-Verb
encoded	VBN	10100100001	I-Verb
with	IN	100100	B-Preposition
the	DT	11010	B-Entity
byte	NN	11100100010	I-Entity
0x1F	NN	X	I-Entity
.	.	0110	O
Upon	IN	0100011110	O
initial	JJ	111101111111101	O
connection	NN	001111010001	O
,	,	1011100	O
the	DT	11010	B-Entity
victim	NN	111101111011	I-Entity
sends	VBZ	101111101000	B-Verb
the	DT	11010	B-Entity
string	NN	001001110110	I-Entity
,	,	1011100	I-Entity
''	''	0111101110	I-Entity
HTTP/1.1	NN	0111011111110	I-Entity
GET	VB	111101101011	I-Entity
/dns	NNS	X	I-Entity
?	.	0111011111010	I-Entity
\x00	NN	01110111111110	I-Entity
.	.	0110	I-Entity
''	''	0111101110	I-Entity
The	DT	010000	B-Entity
controller	NN	001011111111	I-Entity
then	RB	101011111110	O
responds	VBZ	101111100000	B-Verb
with	IN	100100	B-Preposition
the	DT	11010	B-Entity
string	NN	001001110110	I-Entity
''	''	0111101110	I-Entity
200	CD	0111111111111	I-Entity
www.yahoo.com	NN	X	I-Entity
!	.	01110111111110	I-Entity
\x00	JJ	01110111111110	I-Entity
''	''	0111101110	I-Entity
(	NN	01111000	I-Entity
for	IN	10011111	I-Entity
''	''	0111101110	I-Entity
sensvc.exe	NN	X	I-Entity
''	''	0111101110	I-Entity
and	CC	101110111	I-Entity
''	''	0111101110	I-Entity
msensvc.exe	NN	X	I-Entity
''	''	0111101110	I-Entity
)	NN	011110100	I-Entity
or	CC	101110110	O
with	IN	100100	B-Preposition
the	DT	11010	B-Entity
string	NN	001001110110	I-Entity
''	''	0111101110	I-Entity
RESPONSE	NN	X	I-Entity
200	CD	0111111111111	I-Entity
OK	UH	01110111111110	I-Entity
!	.	01110111111110	I-Entity
!	.	01110111111110	I-Entity
''	''	0111101110	I-Entity
(	NN	01111000	I-Entity
for	IN	10011111	I-Entity
''	''	0111101110	I-Entity
netcfg.dll	NN	X	I-Entity
''	''	0111101110	I-Entity
)	NN	011110100	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
controller	NN	001011111111	I-Entity
sends	VBZ	101111101000	B-Verb
the	DT	11010	B-Entity
byte	NN	11100100010	I-Entity
''	''	0111101110	I-Entity
!	.	01110111111110	I-Entity
''	''	0111101110	I-Entity
(	NNP	01111000	I-Entity
0x21	NNP	X	I-Entity
)	NNP	011110100	I-Entity
to	TO	101100	B-Preposition
end	VB	000111100	B-Entity
the	DT	11010	I-Entity
network	NN	001000010	I-Entity
connection	NN	001111010001	I-Entity
.	.	0110	O
This	DT	0100010	O
special	JJ	111100001101	O
message	NN	001001110111	O
is	VBZ	101101010	O
not	RB	1010111100	O
preceded	VBN	101001100010	O
with	IN	100100	O
a	DT	11001	O
length	NN	00011111111	O
or	CC	101110110	O
XOR	NN	1111011100101	O
encoded	VBN	10100100001	O
.	.	0110	O
Lightweight	NNP	X	O
Backdoor	NNP	01110110001	O
:	:	0111010	O
This	DT	0100010	B-Entity
is	VBZ	101101010	B-Verb
a	DT	11001	B-Entity
backdoor	JJ	00101101000	I-Entity
listener	NN	00101000011	I-Entity
that	WDT	101111110	O
is	VBZ	101101010	O
designed	VBN	10100010111	O
as	IN	10111111110	O
a	DT	11001	O
service	NN	001001111110	O
DLL	NNP	00101101110	O
.	.	0110	O
It	PRP	01001010	B-Entity
includes	VBZ	1011111011101	B-Verb
functionality	NN	00011111001	O
such	JJ	101111111010	O
as	IN	10111111110	O
file	NN	00100100	B-Entity
transfer	NN	10101011111001	I-Entity
,	,	1011100	O
system	NN	001000000	B-Entity
survey	NN	001010111101	I-Entity
,	,	1011100	O
process	NN	001001111011	B-Entity
manipulation	NN	00111111000	I-Entity
,	,	1011100	O
file	NN	00100100	B-Entity
time	NN	00011010	I-Entity
matching	NN	10010111111111	I-Entity
and	CC	101110111	O
proxy	NN	1111011011011	B-Entity
capability	NN	00101001101	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
listener	NN	00101000011	I-Entity
can	MD	10110111110	O
also	RB	10101111110	O
perform	VB	101010011011	B-Verb
arbitrary	JJ	111101111110100	B-Entity
code	NN	001001010	I-Entity
execution	NN	00100011110	I-Entity
and	CC	101110111	O
execute	VB	10101001011	B-Verb
commands	NNS	001111101100	B-Entity
on	IN	1001010	B-Preposition
the	DT	11010	B-Entity
command	NN	0010011100	I-Entity
line	NN	01111001011	I-Entity
.	.	0110	O
This	DT	0100010	B-Entity
tool	NN	001010001110	I-Entity
includes	VBZ	1011111011101	O
functionality	NN	00011111001	O
to	TO	101100	O
open	VB	10101011111011	B-Verb
ports	NNS	1110110001	B-Entity
in	IN	100110	B-Preposition
a	DT	11001	B-Entity
victim	NN	111101111011	I-Entity
host	NN	00100001111	I-Entity
's	POS	10111010	I-Entity
firewall	NN	111101110000	I-Entity
and	CC	101110111	O
take	VB	10101000001	O
advantage	NN	0001110100	O
of	IN	1000	O
universal	JJ	X	O
Plug	NN	X	O
and	CC	101110111	O
Play	VB	101010110100	O
(	FW	01111000	O
UPNP	FW	X	O
)	FW	011110100	O
mechanisms	NNS	0011001111000	O
to	TO	101100	O
discover	VB	101010011101	B-Verb
routers	NNS	1110011000	B-Entity
and	CC	101110111	I-Entity
gateway	NN	0011110111000	I-Entity
devices	NNS	0011001111111	I-Entity
,	,	1011100	O
and	CC	101110111	O
add	VB	101010011011	B-Verb
port	NN	11100111110	B-Entity
mappings	NNS	X	I-Entity
,	,	1011100	O
allowing	VBG	101111111110101	B-Verb
inbound	JJ	111100001000	B-Entity
connections	NNS	0011110100101	I-Entity
to	TO	101100	B-Preposition
victim	NN	111101111011	B-Entity
hosts	NNS	001100110010	I-Entity
on	IN	1001010	B-Preposition
Network	NNP	0111101101011	B-Entity
Address	NNP	00111000	I-Entity
Translated	VBN	X	I-Entity
(	FW	01111000	I-Entity
NAT	FW	X	I-Entity
)	FW	011110100	I-Entity
private	JJ	111100101011	I-Entity
networks	NNS	0011001101110	I-Entity
.	.	0110	O
There	EX	01001011	O
are	VBP	101101001	O
no	DT	11111011101	O
callback	NN	11110111110011	O
domains	NNS	00110111010	O
associated	VBN	10100100101	O
with	IN	100100	O
this	DT	110110	O
malware	NN	00101100	O
since	IN	1011111111111110	O
connections	NNS	0011110100101	O
are	VBP	101101001	O
inbound	JJ	111100001000	O
only	RB	10101110010	O
on	IN	1001010	O
a	DT	11001	O
specified	VBN	1111011101001	O
port	NN	11100111110	O
number	NN	00010100	O
.	.	0110	O
Proxy	NNP	0111101100100	O
Tool	NNP	011110110000	O
:	:	0111010	O
Implants	NNS	X	B-Entity
in	IN	100110	I-Entity
this	DT	110110	I-Entity
malware	NN	00101100	I-Entity
family	NN	00001111	I-Entity
are	VBP	101101001	B-Verb
typically	RB	10101111111101	I-Verb
loaded	VBN	10100100010	I-Verb
via	IN	100101111011	B-Preposition
a	DT	11001	B-Entity
dropper	NN	001011010111	I-Entity
installed	VBN	101001011111101	B-Verb
as	IN	10111111110	B-Preposition
a	DT	11001	B-Entity
service	NN	001001111110	I-Entity
,	,	1011100	O
then	RB	101011111110	O
configured	VBD	10100001000	O
to	TO	101100	O
listen	VB	101000111100	B-Verb
on	IN	1001010	B-Preposition
TCP	NN	11110110100	B-Entity
port	NN	11100111110	I-Entity
443	CD	011110101110	I-Entity
.	.	0110	O
The	DT	010000	O
implant	VBP	001011111110	O
may	MD	101101111010	O
have	VB	101101100	O
an	DT	11000	O
associated	VBN	10100100101	O
configuration	NN	00100110010	O
file	NN	00100100	O
which	WDT	101111011	O
can	MD	10110111110	O
contain	VB	1010101110111	O
a	DT	11001	O
configurable	JJ	1111000111110	O
port	NN	11100111110	O
.	.	0110	O
This	DT	0100010	B-Entity
proxy	NN	1111011011011	I-Entity
tool	NN	001010001110	I-Entity
has	VBZ	1011011010	B-Verb
basic	JJ	111100001011	B-Entity
backdoor	JJ	00101101000	I-Entity
functionality	NN	00011111001	I-Entity
,	,	1011100	O
including	VBG	101111111110111	O
the	DT	11010	O
ability	NN	101000110011	O
to	TO	101100	O
fingerprint	NN	00111111001	B-Verb
the	DT	11010	B-Entity
victim	NN	111101111011	I-Entity
machine	NN	0010000011	I-Entity
,	,	1011100	O
run	VBP	101010111111100	B-Verb
remote	JJ	11110111111100	B-Entity
commands	NNS	001111101100	I-Entity
,	,	1011100	O
perform	VB	101010011011	B-Verb
directory	NN	0011111111101	B-Entity
listings	NNS	001111100010	I-Entity
,	,	1011100	O
perform	VB	101010011011	B-Verb
process	NN	001001111011	B-Entity
listings	NNS	001111100010	I-Entity
,	,	1011100	O
and	CC	101110111	O
transfer	NN	10101011111001	B-Verb
files	NNS	0011011110	B-Entity
.	.	0110	O
Destructive	JJ	1110110110	O
Hard	NNP	X	O
Drive	NNP	0111101100100	O
Tool	NNP	011110110000	O
:	:	0111010	O
This	DT	0100010	B-Entity
tool	NN	001010001110	I-Entity
is	VBZ	101101010	B-Verb
a	DT	11001	B-Entity
tailored	VBN	10100001011	I-Entity
hard-drive	JJ	X	I-Entity
wiping	VBG	1011111111111011	I-Entity
tool	NN	001010001110	I-Entity
that	WDT	101111110	O
is	VBZ	101101010	O
intended	VBN	10100001010	O
to	TO	101100	O
destroy	VB	101010011110	B-Verb
data	NNS	001111001	B-Entity
past	IN	0010111001	B-Preposition
the	DT	11010	B-Entity
point	NN	00101001001	I-Entity
of	IN	1000	I-Entity
recovery	NN	1110001101111	I-Entity
and	CC	101110111	O
to	TO	101100	O
complicate	VB	101010011001	B-Verb
the	DT	11010	B-Entity
victim	NN	111101111011	I-Entity
machine	NN	0010000011	I-Entity
's	POS	10111010	I-Entity
recovery	NN	1110001101111	I-Entity
.	.	0110	O
If	IN	0101011100	O
the	DT	11010	O
CNE	NNP	X	O
operator	NN	001011111111	O
has	VBZ	1011011010	O
administrator-level	JJ	X	O
privileges	NNS	0011110101111	O
on	IN	1001010	O
the	DT	11010	O
host	NN	00100001111	O
,	,	1011100	O
the	DT	11010	B-Entity
program	NN	0010011111010	I-Entity
will	MD	10110111111	O
over-write	VB	X	B-Verb
portions	NNS	0001111011	B-Entity
of	IN	1000	I-Entity
up-to	NN	X	I-Entity
the	DT	11010	I-Entity
first	JJ	1111010100	I-Entity
four	CD	0111111111011	I-Entity
physical	JJ	111100101010	I-Entity
drives	NNS	0111101011111	I-Entity
attached	VBN	0011110101101	I-Entity
,	,	1011100	O
and	CC	101110111	O
over-write	JJ	X	B-Verb
the	DT	11010	B-Entity
master	NN	0010111011	I-Entity
boot	NN	001111011010	I-Entity
record	NN	001111011001	I-Entity
(	FW	01111000	I-Entity
MBR	FW	1110110000	I-Entity
)	FW	011110100	I-Entity
with	IN	100100	B-Preposition
a	DT	11001	B-Entity
program	NN	0010011111010	I-Entity
designed	VBN	10100010111	I-Entity
to	TO	101100	I-Entity
cause	VB	10101000000	I-Entity
further	JJ	11110111111001	I-Entity
damage	NN	001111011011	I-Entity
if	IN	101111111111110	I-Entity
the	DT	11010	I-Entity
hard	JJ	11100111100	I-Entity
drive	NN	0111101011111	I-Entity
is	VBZ	101101010	I-Entity
re-booted	JJ	X	I-Entity
.	.	0110	O
This	DT	0100010	B-Entity
further	JJ	11110111111001	O
results	NNS	0011111011111	B-Verb
in	IN	100110	I-Verb
the	DT	11010	B-Entity
victim	NN	111101111011	I-Entity
machine	NN	0010000011	I-Entity
being	VBG	101011111000	I-Entity
non-operational	JJ	X	I-Entity
with	IN	100100	I-Entity
irrecoverable	JJ	X	I-Entity
data	NNS	001111001	I-Entity
.	.	0110	O
(	CD	01111000	O
There	EX	01001011	O
is	VBZ	101101010	O
a	DT	11001	O
caveat	NN	X	O
for	IN	10011111	O
machines	NNS	001100110010	O
installed	VBN	101001011111101	O
with	IN	100100	O
the	DT	11010	O
windows	NNS	111000110011	O
7	CD	01111111101101	O
operating	NN	111000111111	O
system	NN	001000000	O
:	:	0111010	O
windows	NNS	111000110011	O
7	CD	01111111101101	O
machines	NNS	001100110010	O
will	MD	10110111111	O
continue	VB	101000111100	O
to	TO	101100	O
operate	VB	101010111111010	O
in	IN	100110	O
a	DT	11001	O
degraded	JJ	X	O
state	NN	00100011011	O
with	IN	100100	O
the	DT	11010	B-Entity
targeted	VBN	1110000100	I-Entity
files	NNS	0011011110	I-Entity
destroyed	VBD	101001011111111	B-Verb
until	IN	100101110000	O
after	IN	100101110100	O
reboot	NN	00100011111	O
,	,	1011100	O
in	IN	100110	O
which	WDT	101111011	O
the	DT	11010	B-Entity
infected	JJ	111101111000	I-Entity
MBR	NNP	1110110000	I-Entity
then	RB	101011111110	O
wipes	VBZ	X	B-Verb
the	DT	11010	B-Entity
drive	NN	0111101011111	I-Entity
.	.	0110	O
)	NN	011110100	O
If	IN	0101011100	O
the	DT	11010	O
actor	NN	0010101001	O
has	VBZ	1011011010	O
user-level	JJ	X	O
access	NN	10100011010	O
,	,	1011100	O
the	DT	11010	O
result	NN	000101100	O
includes	VBZ	1011111011101	O
specific	JJ	111100001110	B-Entity
files	NNS	0011011110	I-Entity
being	VBG	101011111000	B-Verb
deleted	VBN	10100101111010	I-Verb
and	CC	101110111	O
practically	RB	X	O
irrecoverable	JJ	X	O
,	,	1011100	O
but	CC	10111111111000	O
the	DT	11010	O
victim	NN	111101111011	O
machine	NN	0010000011	O
would	MD	1011011110011	O
remain	VB	10101000010	O
usable	JJ	X	O
.	.	0110	O
Destructive	JJ	1110110110	O
Target	NN	0111101101110	O
Cleaning	NNP	X	O
Tool	NNP	011110110000	O
:	:	0111010	O
This	DT	0100010	B-Entity
tool	NN	001010001110	I-Entity
renders	VBZ	X	B-Verb
victim	NN	111101111011	B-Entity
machines	NNS	001100110010	I-Entity
inoperable	JJ	X	B-Entity
by	IN	1001110	O
overwriting	VBG	X	B-Verb
the	DT	11010	B-Entity
Master	NNP	X	I-Entity
Boot	NNP	X	I-Entity
Record	NNP	001111011001	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
tool	NN	001010001110	I-Entity
is	VBZ	101101010	B-Verb
dropped	VBN	101001011111100	I-Verb
and	CC	101110111	I-Verb
installed	VBN	101001011111101	I-Verb
by	IN	1001110	O
another	DT	11111011100	B-Entity
executable	JJ	001001111100	I-Entity
and	CC	101110111	O
consists	VBZ	00010010	O
of	IN	1000	O
three	CD	11111001101	O
parts	NNS	0011010000	O
:	:	0111010	O
an	DT	11000	B-Entity
executable	JJ	001001111100	I-Entity
and	CC	101110111	I-Entity
a	DT	11001	I-Entity
dll	NN	0010011111110	I-Entity
which	WDT	101111011	O
contain	VBP	1010101110111	B-Verb
the	DT	11010	B-Entity
destructive	JJ	111100010011	I-Entity
components	NNS	001111101000	I-Entity
,	,	1011100	O
and	CC	101110111	O
an	DT	11000	B-Entity
encoded	VBN	10100100001	I-Entity
command	NN	0010011100	I-Entity
file	NN	00100100	I-Entity
that	WDT	101111110	O
contains	VBZ	1011111011111	B-Verb
the	DT	11010	B-Entity
actual	JJ	111101111111100	I-Entity
destruction	NN	0001110000	I-Entity
commands	VBZ	001111101100	I-Entity
to	TO	101100	I-Entity
be	VB	10101100	I-Entity
executed	VBN	1010010111100	I-Entity
.	.	0110	O
Network	NNP	0111101101011	O
Propagation	NN	X	O
Wiper	NNP	111011100111	O
:	:	0111010	O
The	DT	010000	B-Entity
malware	NN	00101100	I-Entity
has	VBZ	1011011010	O
the	DT	11010	O
ability	NN	101000110011	O
to	TO	101100	O
propagate	VB	10101000101	B-Verb
throughout	IN	10010111111100	B-Preposition
the	DT	11010	B-Entity
target	NN	111101111010	I-Entity
network	NN	001000010	I-Entity
via	IN	100101111011	B-Preposition
built-in	JJ	1111011101101	B-Entity
Windows	NNP	1110110100	I-Entity
shares	NNS	0011110111011	I-Entity
.	.	0110	O
Based	VBN	01001101	O
on	IN	1001010	O
the	DT	11010	O
username/password	NN	X	O
provided	VBN	101001100001	O
in	IN	100110	O
the	DT	11010	O
configuration	NN	00100110010	O
file	NN	00100100	O
and	CC	101110111	O
the	DT	11010	O
hostname/IP	NN	X	O
address	NN	00111000	O
of	IN	1000	O
target	NN	111101111010	O
systems	NNS	00110011000	O
,	,	1011100	O
the	DT	11010	B-Entity
malware	NN	00101100	I-Entity
will	MD	10110111111	O
access	VB	10100011010	B-Verb
remote	JJ	11110111111100	B-Entity
network	NN	001000010	I-Entity
shares	NNS	0011110111011	I-Entity
in	IN	100110	O
order	NN	0000011	O
to	TO	101100	O
upload	VB	10101011111001	B-Verb
a	DT	11001	B-Entity
copy	NN	0001011111	I-Entity
of	IN	1000	I-Entity
the	DT	11010	I-Entity
wiper	NN	1110111110111	I-Entity
and	CC	101110111	O
begin	VB	101010111111000	B-Verb
the	DT	11010	B-Entity
wiping	VBG	1011111111111011	I-Entity
process	NN	001001111011	I-Entity
on	IN	1001010	B-Preposition
these	DT	11111000	B-Entity
remote	JJ	11110111111100	I-Entity
systems	NNS	00110011000	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
malware	NN	00101100	I-Entity
uses	VBZ	1011111010111	O
several	JJ	111110011110	O
methods	NNS	0011001111000	O
to	TO	101100	O
access	VB	10100011010	B-Verb
shares	NNS	0011110111011	B-Entity
on	IN	1001010	B-Preposition
the	DT	11010	B-Entity
remote	JJ	11110111111100	I-Entity
systems	NNS	00110011000	I-Entity
to	TO	101100	O
begin	VB	101010111111000	O
wiping	VBG	1011111111111011	B-Verb
files	NNS	0011011110	B-Entity
.	.	0110	O
Checking	NN	X	B-Verb
for	IN	10011111	B-Preposition
existing	VBG	111101111110101	B-Entity
shares	NNS	0011110111011	I-Entity
via	IN	100101111011	B-Preposition
''	''	0111101110	B-Entity
\\hostname\admin	JJ	X	I-Entity
$	$	0111111111110	I-Entity
\system32	CD	X	I-Entity
''	''	0111101110	I-Entity
and	CC	101110111	I-Entity
''	''	0111101110	I-Entity
\\hostname\shared	VBD	X	I-Entity
$	$	0111111111110	I-Entity
\system32	CD	X	I-Entity
''	''	0111101110	I-Entity
or	CC	101110110	O
create	VB	10101001001	B-Verb
a	DT	11001	B-Entity
new	JJ	11110000010	I-Entity
share	NN	1010101110101	I-Entity
''	''	0111101110	I-Entity
cmd.exe	FW	11110110100	I-Entity
/q	FW	X	I-Entity
/c	FW	011101111100	I-Entity
net	JJ	0111011111101	I-Entity
share	NN	1010101110101	I-Entity
shared	VBD	1010010110011	I-Entity
$	$	0111111111110	I-Entity
=	JJ	01110111110111	I-Entity
%	NN	011100000	I-Entity
SystemRoot	NN	X	I-Entity
%	NN	011100000	I-Entity
/GRANT	NN	X	I-Entity
:	:	0111010	I-Entity
everyone	NN	001100111010	I-Entity
,	,	1011100	I-Entity
FULL	NN	X	I-Entity
''	''	0111101110	I-Entity
.	.	0110	O
Once	RB	0101011101	O
successful	JJ	1111000111010	O
,	,	1011100	O
the	DT	11010	B-Entity
malware	NN	00101100	I-Entity
uploads	VBZ	101111101000	B-Verb
a	DT	11001	B-Entity
copy	NN	0001011111	I-Entity
of	IN	1000	I-Entity
the	DT	11010	I-Entity
wiper	NN	1110111110111	I-Entity
file	NN	00100100	I-Entity
''	''	0111101110	I-Entity
taskhostXX.exe	NN	X	I-Entity
''	''	0111101110	I-Entity
,	,	1011100	O
changes	VBZ	0011110100100	B-Verb
the	DT	11010	B-Entity
file-time	NN	X	I-Entity
to	TO	101100	B-Preposition
match	VB	1010101110100	B-Entity
that	DT	101111110	I-Entity
of	IN	1000	I-Entity
the	DT	11010	I-Entity
built-in	JJ	1111011101101	I-Entity
file	NN	00100100	I-Entity
''	''	0111101110	I-Entity
calc.exe	FW	X	I-Entity
''	''	0111101110	I-Entity
,	,	1011100	O
